pr_id,created_at,pr_number,state,author_association,merged,draft,additions_total,deletions_total,changes_total,directory_count,file_types_count,review_count,approval_count,commits,comments,review_comments,time_to_close,has_bug,has_fix,has_refactor,has_feature,has_test,has_document,has_improve
66764243,2016-04-17 10:25:23+00:00,19,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,0.15850682480424091,0.7530313727399744,0.4551315810767278,0.6111538970247095,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,0.21089744153288878,2.181651049841088,-0.2854269670220071,285214.0,-0.9074391582538768,-0.9541010924834329,5.260796294633662,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
66765301,2016-04-17 11:16:34+00:00,20,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.08992762449756041,-0.09167808634966763,-0.11547774904420484,-0.4856218930033768,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,16771.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
66767761,2016-04-17 13:07:35+00:00,21,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.08322106072532869,-0.07826999969745109,-0.1040705221056725,-0.21142794549635527,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.050049061393064725,0.9737538608825825,0.4641747836681759,629819.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
67617880,2016-04-23 20:37:35+00:00,22,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.08876126558065055,-0.08118480114358512,-0.11002211876925459,-0.4856218930033768,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,84361.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
68016467,2016-04-27 08:42:45+00:00,23,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.09167716287292521,-0.09167808634966763,-0.11696564821010036,-0.4856218930033768,-0.11940430222717147,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,318.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
69274213,2016-05-08 17:29:47+00:00,24,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,0.038955035820979714,0.014420686289611078,0.039263764208929436,1.9821236345598172,-0.11940430222717147,-0.3422675559848749,-0.3186171989811301,0.243515754398633,-0.23414332807592309,0.08937390832308435,523219.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
69401572,2016-05-09 20:01:31+00:00,25,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.07797244559923429,-0.08759736432507999,-0.10357455571704066,-0.21142794549635527,-0.11940430222717147,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,42937.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
69542784,2016-05-10 17:08:49+00:00,26,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.06455931805477083,-0.02755245453471896,-0.06662505976396854,-0.21142794549635527,-0.11940430222717147,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,2.181651049841088,0.4641747836681759,172313.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
70201422,2016-05-16 14:08:13+00:00,27,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,0.2564809738246696,0.3379636468104885,0.3618899000139417,1.433735739545774,0.5578357898524646,-0.3422675559848749,-0.3186171989811301,0.40660731872735395,-0.23414332807592309,-0.2854269670220071,275497.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
70381402,2016-05-17 15:47:48+00:00,28,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.0943014704359724,-0.09226104663889444,-0.11944548015325956,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,80724.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
70747543,2016-05-19 19:03:02+00:00,29,0.06708933204005789,-0.39187262571676357,0,-0.18675928961651284,-0.0613518310332687,-0.02463765308858493,-0.06265732865491382,-0.4856218930033768,-0.11940430222717147,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,39786.0,-0.9074391582538768,1.0481069646373604,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
70759994,2016-05-19 20:30:50+00:00,30,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,0.14509369725977747,-0.02288877222090451,0.11365872250370553,1.7079296870527956,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,0.047805877204167846,-0.23414332807592309,-0.2854269670220071,238442.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
70914946,2016-05-20 20:46:26+00:00,31,0.06708933204005789,-0.39187262571676357,0,-0.18675928961651284,0.038955035820979714,0.1216853795073434,0.08489267196305877,0.3369599495176879,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,160084.0,-0.9074391582538768,-0.9541010924834329,5.260796294633662,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
71093762,2016-05-23 18:03:38+00:00,32,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.0908023936852428,-0.08934624519276041,-0.11522976584988892,-0.21142794549635527,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,9791.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
80977360,2016-08-11 15:23:12+00:00,33,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.011781577064599428,-0.069525595359049,-0.03959489158353322,0.6111538970247095,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,0.08042419006991204,-0.23414332807592309,-0.2854269670220071,94647.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
90401145,2016-10-21 15:10:52+00:00,34,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,0.41102353031522676,0.22778415214662212,0.44645216927567055,0.6111538970247095,0.5578357898524646,-0.3422675559848749,-0.3186171989811301,1.5482482690284005,-0.23414332807592309,-0.2854269670220071,173545.0,-0.9074391582538768,-0.9541010924834329,5.260796294633662,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
109841743,2017-03-09 05:10:09+00:00,78,0.06708933204005789,-0.39187262571676357,0,-0.18675928961651284,-0.08876126558065055,-0.08293368201126554,-0.11076606835220235,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.050049061393064725,5.805342616716605,-0.2854269670220071,151389.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
110025370,2017-03-09 23:00:45+00:00,83,0.06708933204005789,-0.39187262571676357,0,-0.18675928961651284,-0.09371829097751747,-0.09284400692812124,-0.11919749695894365,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,3.389548238799594,-0.2854269670220071,42414.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
280876264,2019-05-21 17:20:24+00:00,97,0.06708933204005789,-0.39187262571676357,0,-0.18675928961651284,0.07773646980823273,-0.04679014407920356,0.0462072936497752,3.353093372094925,5.975756526489554,-0.3422675559848749,-0.3186171989811301,5.690774002977913,7.013239805675111,-0.2854269670220071,1113357.0,1.1020022564644794,1.0481069646373604,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
287451148,2019-06-12 10:51:55+00:00,98,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.04385644727962072,-0.07010855564827581,-0.06712102615260038,0.6111538970247095,1.2350758819321006,0.5853245057207022,-0.3186171989811301,0.5370805701903307,7.013239805675111,0.4641747836681759,1053821.0,-0.9074391582538768,-0.9541010924834329,5.260796294633662,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
289745589,2019-06-19 14:54:31+00:00,100,0.06708933204005789,-0.39187262571676357,0,-0.18675928961651284,0.14276097942595772,0.5845558491534275,0.3700733454263671,0.885347844531731,1.9123159740117368,-0.3422675559848749,-0.3186171989811301,1.5808665818941448,-0.23414332807592309,-0.2854269670220071,1124754.0,-0.9074391582538768,-0.9541010924834329,5.260796294633662,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
293799797,2019-07-02 15:21:01+00:00,101,0.06708933204005789,-0.39187262571676357,0,5.354485991317362,0.2279051803603779,0.16307556004244664,0.2631925886762055,1.7079296870527956,3.944036250250645,-0.3422675559848749,-0.3186171989811301,14.041062096608426,-0.23414332807592309,-0.2854269670220071,17121623.0,-0.9074391582538768,-0.9541010924834329,5.260796294633662,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
294073864,2019-07-03 09:11:19+00:00,102,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.07913880451614415,-0.07127447622672942,-0.09762295905345858,-1.03400978801742,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,5783.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
297323348,2019-07-13 15:15:46+00:00,103,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.07913880451614415,-0.07127447622672942,-0.09762295905345858,-0.7598158405103984,-0.11940430222717147,-0.3422675559848749,-0.3186171989811301,0.015187564338423658,-0.23414332807592309,-0.2854269670220071,21392.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
299318140,2019-07-19 12:41:27+00:00,104,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.0908023936852428,-0.09226104663889444,-0.11646968182146852,-0.4856218930033768,0.5578357898524646,-0.3422675559848749,-0.3186171989811301,-0.050049061393064725,2.181651049841088,-0.2854269670220071,11207.0,-0.9074391582538768,1.0481069646373604,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
299318335,2019-07-19 12:42:07+00:00,105,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.06339295913786097,-0.09284400692812124,-0.09340724475008794,-0.4856218930033768,0.5578357898524646,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,10497.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
299331550,2019-07-19 13:20:21+00:00,106,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.09400988070674493,-0.09284400692812124,-0.11944548015325956,-1.03400978801742,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,8888.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
300178319,2019-07-23 08:17:37+00:00,107,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.09342670124829,-0.09109512606044082,-0.11820556418167996,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,507.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
303884904,2019-08-02 18:19:03+00:00,108,0.06708933204005789,-0.39187262571676357,1,5.354485991317362,0.14509369725977747,0.3758560656102309,0.28327922741579503,1.7079296870527956,3.2667961581710094,-0.3422675559848749,-0.3186171989811301,0.243515754398633,-0.23414332807592309,-0.2854269670220071,504609.0,-0.9074391582538768,-0.9541010924834329,5.260796294633662,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
305994756,2019-08-09 13:40:03+00:00,109,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.05172936996876232,-0.09284400692812124,-0.08348791697745112,-0.4856218930033768,-0.11940430222717147,-0.3422675559848749,-0.3186171989811301,-0.050049061393064725,-0.23414332807592309,-0.2854269670220071,249327.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
305996280,2019-08-09 13:43:47+00:00,110,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.08730331693451321,-0.07885295998667789,-0.1077902700204113,-1.03400978801742,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.01743074852732053,-0.23414332807592309,-0.2854269670220071,249179.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
306025413,2019-08-09 14:56:27+00:00,111,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.0943014704359724,-0.09284400692812124,-0.11969346334757548,-1.03400978801742,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,4.5974454277581,-0.2854269670220071,330971.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
306242484,2019-08-10 22:27:33+00:00,112,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.0925519320606076,-0.09284400692812124,-0.11820556418167996,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,131620.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
306242548,2019-08-10 22:28:50+00:00,113,0.06708933204005789,-0.39187262571676357,0,-0.18675928961651284,-0.01411429489841916,-0.01997397077477048,-0.02050018562120736,0.6111538970247095,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,0.30875238013012135,0.9737538608825825,-0.2854269670220071,3249695.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
309690280,2019-08-21 21:11:30+00:00,114,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,0.5364071138830373,1.1127178711929138,0.9295234318030833,2.256317582066839,1.9123159740117368,-0.3422675559848749,-0.3186171989811301,2.3310877778062613,0.9737538608825825,-0.2854269670220071,2316470.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
317029084,2019-09-12 18:17:35+00:00,115,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.08934444503910548,-0.08293368201126554,-0.1112620347408342,-1.03400978801742,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.01743074852732053,-0.23414332807592309,-0.2854269670220071,63145.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
317242039,2019-09-13 09:23:46+00:00,116,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.0943014704359724,-0.09226104663889444,-0.11944548015325956,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,-0.23414332807592309,-0.2854269670220071,8744.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
317561256,2019-09-14 13:27:11+00:00,117,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.01323952571073676,-0.01997397077477048,-0.0197562360382596,0.885347844531731,0.5578357898524646,-0.3422675559848749,-0.3186171989811301,0.569698883056075,2.181651049841088,-0.2854269670220071,258160.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
319777276,2019-09-20 15:38:21+00:00,118,0.06708933204005789,-0.39187262571676357,1,-0.18675928961651284,-0.02840219163056501,0.18114732900847763,0.05290283989630505,1.7079296870527956,1.9123159740117368,-0.3422675559848749,-0.3186171989811301,0.08042419006991204,3.389548238799594,-0.2854269670220071,77572.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,4.155346425340581
333634318,2019-10-29 14:00:02+00:00,119,0.06708933204005789,-3.0596208854039624,1,-0.18675928961651284,-0.09371829097751747,-0.09109512606044082,-0.11845354737599588,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,2.181651049841088,-0.2854269670220071,2121.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
333657271,2019-10-29 14:36:49+00:00,120,0.06708933204005789,-3.0596208854039624,0,-0.18675928961651284,-0.09371829097751747,-0.09109512606044082,-0.11845354737599588,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,0.9737538608825825,-0.2854269670220071,2082803.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
333657361,2019-10-29 14:36:57+00:00,121,0.06708933204005789,-3.0596208854039624,0,-0.18675928961651284,-0.09371829097751747,-0.08409960258971914,-0.11547774904420484,-0.7598158405103984,-0.7966443943068076,-0.3422675559848749,-0.3186171989811301,-0.0826673742588089,0.9737538608825825,-0.2854269670220071,2082796.0,-0.9074391582538768,-0.9541010924834329,-0.19008529203460348,-0.11500184519366244,-0.16806306050912057,-0.06409353493650727,-0.24065382224251924
